I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
I'm happy	1
I'm not happy	0
